song_link,song,lyrics,artist_name
/lyric/32344465/The+Beatles/The+Long+and+Winding+Road,The Long and Winding Road,"The long and winding road
That leads to your door
Will never disappear
I've seen that road before
It always leads me here
Lead me to you door

The wild and windy night
That the rain washed away
Has left a pool of tears
Crying for the day
Why leave me standing here?
Let me know the way

Many times I've been alone
And many times I've cried
Anyway, you'll never know
The many ways I've tried

And still they lead me back
To the long winding road
You left me standing here
A long, long time ago
Don't leave me waiting here
Lead me to your door

But still they lead me back
To the long winding road
You left me standing here
A long, long time ago
Don't keep me waiting here
Lead me to your door

Yeah, yeah, yeah, yeah",The-Beatles
/lyric/31727896/The+Beatles/Honey+Don%27t,Honey Don't,"Well, how come you say you will when you won't?
Say you do, baby, when you don't
Let me know, honey, how you feel
Tell the truth now, is love real?
So, ah, ah

Well, honey don't
Well, honey don't
Honey don't
Honey don't
Honey don't
I say you will when you won't
Ah, ah, honey don't

Well, I love you, baby, and you oughtta know
I like the way that you wear your clothes
Everything about you is so doggone sweet
You got that sand all over your feet
Well, ah, ah

Well, honey don't
Honey don't
Honey don't
Honey don't
Honey don't
I say you will when you won't
Ah, ah, honey don't

Ah, rock on, George, one time for me
I feel fine
I said

Well, sometimes I love you on a Saturday night
Sunday morning you don't look right
You been out painting the town
Uh huh, baby been steppin' around
Well, ah, ah

Well, honey don't
I said, honey don't
Honey don't
Honey don't
Honey don't
I say you will when you won't
Ah, ah, honey don't

Ah, rock on, George, for Ringo one time

Well, honey don't
Well, honey don't
A little, little, honey don't
I say, you will when you won't
Ah, ah, honey don't",The-Beatles
/lyric/31727895/The+Beatles/Words+of+Love,Words of Love,"Hold me close and tell me how you feel
Tell me love is real
Words of love you whisper soft and true
Darling, I love you

Let me hear you say the words I long to hear
Darling, when you're near
Words of love you whisper soft and true
Darling, I love you",The-Beatles
/lyric/32293311/The+Beatles/And+Your+Bird+Can+Sing,And Your Bird Can Sing,"Tell me that you've got everything you want
And your bird can sing
But you don't get me
You don't get me

You say you've seen the seven wonders
And you bird is green
But you can't see me
You can't see me

When your prized possessions
Start to weigh you down
Look in my direction
I'll be round, I'll be round

When your bird is broken
Will it bring you down?
You may be awoken
I'll be round, I'll be round

You tell me that you've heard every sound there is
And your bird can swing
But you can't hear me
You can't hear me",The-Beatles
/lyric/31727889/The+Beatles/This+Boy,This Boy,"That boy
Took my love away
Though he'll regret it someday
But this boy wants you back again

That boy
Isn't good for you
Though he may want you, too
This boy wants you back again

Oh, and this boy would be happy 
Just to love you, but oh my 
That boy won't be happy
'Til he's seen you cry

This boy
Wouldn't mind the pain
Would always feel the same
If this boy gets you back again

This boy, this boy, this boy",The-Beatles
/lyric/31727883/The+Beatles/It+Won%27t+Be+Long,It Won't Be Long,"It won't be long yeah (yeah), yeah (yeah), yeah (yeah)
It won't be long yeah (yeah), yeah (yeah), yeah (yeah)
It won't be long yeah (yeah), 'til I belong to you

Every night when everybody has fun
Here am I sitting all on my own

It won't be long yeah (yeah), yeah (yeah), yeah (yeah)
It won't be long yeah (yeah), yeah (yeah), yeah (yeah)
It won't be long yeah (yeah), 'til I belong to you

Since you left me, I'm so alone
Now you're coming, you're coming on home
I'll be good like I know I should
You're coming home, you're coming home

Every night the tears come down from my eyes
Every day I've done nothing but cry

It won't be long yeah (yeah), yeah (yeah), yeah (yeah)
It won't be long yeah (yeah), yeah (yeah), yeah (yeah)
It won't be long yeah (yeah), 'til I belong to you

Since you left me, I'm so alone
Now you're coming, you're coming on home
I'll be good like I know I should
You're coming home, you're coming home

So every day we'll be happy, I know
Now I know that you won't leave me no more

It won't be long yeah (yeah), yeah (yeah), yeah (yeah)
It won't be long (yeah), yeah (yeah), yeah (yeah)
It won't be long yeah (yeah), 'til I belong to you",The-Beatles
/lyric/31727882/The+Beatles/Till+There+Was+You,Till There Was You,"There were bells on a hill
But I never heard them ringing
No, I never heard them at all
'Til there was you

There were birds in the sky
But I never saw them winging
No, I never saw them at all
'Til there was you

Then there was music and wonderful roses
They tell me in sweet fragrant meadows
Of dawn and dew

There was love all around
But I never heard it singing
No, I never heard it at all
'Til there was you

Then there was music and wonderful roses
They tell me in sweet fragrant meadows
Of dawn and dew

There was love all around
But I never heard it singing
No, I never heard it at all
'Til there was you
'Til there was you",The-Beatles
/lyric/31665934/The+Beatles/Cry+for+a+Shadow,Cry for a Shadow,"Way down upon the Swanee River
Far, far away
That's where my heart is yearning ever
Home where the old folks stay

Way down upon the Swanee River
Far, far away-hey
Whoa, that's where my heart is yearning ever
Home where the old folks stay

All up and down the whole creation
Sadly I roam
I'm a still a-longin' for the old plantation
Oh, for the old folks at home

Ah-oh-oh

Oh, my my

Well, way down upon the Swanee River
Far, far away-hey
Whoa, that's where my heart is yearning ever
Home where the old folks stay

All up and down the whole creation
Sadly I roam
I'm still a-longin' for the old plantation
And for the old folks at home

All the world is sad and dreary
Ev'rywhere I roam
Oh, darkies, how my heart grows weary
Far from the old folks at home
Far from the old folks at home
Far from the old folks at home
Far from the old folks at home",The-Beatles
/lyric/33700491/The+Beatles/In+My+Life,In My Life,"There are places I'll remember
All my life, though some have changed
Some forever, not for better
Some have gone and some remain
All these places have their moments
With lovers and friends I still can recall
Some are dead and some are living
In my life, I've loved them all

But of all these friends and lovers
There is no one compares with you
And these memories lose their meaning
When I think of love as something new
Though I know I'll never lose affection
For people and things that went before
I know I'll often stop and think about them
In my life, I love you more

Though I know I'll never lose affection
For people and things that went before
I know I'll often stop and think about them
In my life, I love you more
In my life-- I love you more",The-Beatles
/lyric/30957620/The+Beatles/Thank+You+Girl,Thank You Girl,"Ah, ah, you've been good to me
You made me glad when I was blue
And eternally I'll always be in love with you
And all I gotta do is thank you girl
Thank you girl

I could tell the world
A thing or two about our love
I know little girl only a fool would doubt our love
And all I gotta do is thank you girl
Thank you girl

Thank you girl for loving me 
The way that you do (way that you do)
That's the kind of love that is too good to be true
And all I gotta do is thank you girl
Thank you girl

Ah, ah, you've been good to me
You made me glad when I was blue
And eternally I'll always be in love with you
And all I gotta do is thank you girl
Thank you girl
Ah, ah, ah, ah, ah, ah, ah, ah",The-Beatles
/lyric/30957618/The+Beatles/I%27ll+Get+You,I'll Get You,"Oh yeah, oh yeah, oh yeah, oh yeah

Imagine I'm in love with you
It's easy 'cause I know
I've imagined I'm in love with you
Many, many, many times before

It's not like me to pretend
But I'll get you, I'll get you in the end
Yes I will, I'll get you in the end
Oh yeah, oh yeah

I think about you night and day
I need you and it's true
When I think about you I can say
I'm never, never, never, never blue

So I'm telling you my friend
That I'll get you, I'll get you in the end
Yes I will, I'll get you in the end
Oh yeah, oh yeah

Well, there's gonna be a time
When I'm gonna change your mind
So you might as well resign yourself to me, oh yeah

Imagine I'm in love with you
It's easy 'cause I know
I've imagined I'm in love with you
Many, many, many times before

It's not like me to pretend
But I'll get you, I'll get you in the end
Yes I will, I'll get you in the end

Oh yeah, oh yeah, oh yeah, oh yeah, whoa yeah",The-Beatles
/lyric/30957614/The+Beatles/Sie+Liebt+Dich,Sie Liebt Dich,"Sie liebt dich (yeah, yeah, yeah)
Sie liebt dich (yeah, yeah, yeah)
Sie liebt dich (yeah, yeah, yeah, yeah)

Du glaubst sie liebt nur mich?
Gestern hab' ich sie gesehen
Sie denkt ja nur an dich
Und du solltest zu ihr gehen

Oh, ja sie liebt dich
Schöner kann es gar nicht sein
Ja, sie liebt dich
Und da solltest du dich freuen

Du hast ihr weh getan
Sie wusste nicht warum
Du warst nicht schuld daran
Und drehtest dich nicht um

Oh, ja sie liebt dich
Schöner kann es gar nicht sein
Ja, sie liebt dich
Und da solltest du dich freuen

Sie liebt dich (yeah, yeah, yeah)
Sie liebt dich (yeah, yeah, yeah)
Denn mit dir allein kann sie nur glücklich sein

Du musst jetzt zu ihr gehen
Entschuldigst dich bei ihr
Ja, das wird sie verstehen
Und dann verzeiht sie dir

Oh ja sie liebt dich
Schöner kann es gar nicht sein
Ja, sie liebt dich
Und da solltest du dich freuen (uh)

Sie liebt dich (yeah, yeah, yeah)
Sie liebt dich (yeah, yeah, yeah)
Denn mit dir allein kann sie nur glücklich sein
Denn mit dir allein kann sie nur glücklich sein
Denn mit dir allein kann sie nur glücklich sein

(Yeah, yeah, yeah)
(Yeah, yeah, yeah)",The-Beatles
/lyric/30957611/The+Beatles/Slow+Down,Slow Down,"Well, come on pretty baby won't you walk with me
Come on pretty baby won't you talk with me
Come on pretty baby give me one more chance
Try and save our romance
Slow down

Baby, now you're moving way too fast
You gotta gimme little loving
Gimme little loving
Ow, if you want our love to last

Well, I used to walk you home, baby, after school
Carry your books home, too
But now you got a boyfriend down the street
Baby what're you trying to do
You better slow down

Baby, now you're moving way too fast
You gotta gimme little loving
Gimme little loving
Brrr, if you want our love to last

Well, you know that I love you, tell the world I do
Come on pretty baby, why can't you be true
I need you badly, baby, oh so bad
The best little woman I ever had
Slow down

Baby, now you're moving way too fast
You gotta gimme little loving
Gimme little loving
Ow, if you want our love to last",The-Beatles
/lyric/30957610/The+Beatles/Matchbox,Matchbox,"I said I'm sitting here watching 
Matchbox hole in my clothes
I said I'm sitting here wondering 
Matchbox hole in my clothes
I ain't got no matches, but I sure got a long way to go

I'm an old poor boy 
I'm a long way from home
I'm an old poor boy
And I'm a long way from home
I've never been happy
'Cause everything I ever did was wrong

Well, if you don't want my peaches, honey
Please don't shake my tree
If you don't want any of those peaches, honey
Please don't mess around my tree
I've got news for you, baby
Leave me here in misery, all right

Well, let me be your little dog
Till your big dog comes
Let me be your little dog
Till your big dog comes
And when your big dog gets here
Watch how your puppy dog runs

Well, I said I'm sitting here watching 
Matchbox hole in my clothes
I said I'm sitting here watching 
Matchbox hole in my clothes
I ain't got no matches, but I sure got a long way to go",The-Beatles
/lyric/30957607/The+Beatles/Bad+Boy,Bad Boy,"A bad little kid moved into my neighborhood
He won't do nothing right just sitting down and look so good
He don't want to go to school and learn to read and write
Just sits around the house and plays the rock and roll music all night
Well, he put some tacks on teachers chair
Puts chewing gum in little girl's hair
Man, junior, behave yourself

Buy every rock and roll book on the magazine stand
Every dime that he get is lost to the jukebox man
Well, he worries his teacher till at night she's ready to poop
From rocking and a-rolling spinning in a hula hoop
Well, this rock and roll has got to stop
Junior's head is hard as rock
Now junior, behave yourself

Going tell your mama you better do what she said
Get to the barber shop and get that hair cut off your head
He took your canary and he fed it to the neighbors cat
He gave the cocker spaniel a bath in mother's laundromat
Well, mama's head has got to stop
Junior's head is hard as rock
Now junior, behave yourself",The-Beatles
/lyric/30957606/The+Beatles/Yes+It+Is,Yes It Is,"If you wear red tonight
Remember what I said tonight
For red is the color that my baby wore
And what is more, it's true
Yes it is

Scarlet were the clothes she wore
Everybody knows I'm sure
I would remember all the things we planned
Understand, it's true
Yes it is, it's true
Yes it is

I could be happy with you by my side
If I could forget her, but it's my pride
Yes it is, yes it is
Oh, yes it is, yeah

Please don't wear red tonight
This is what I said tonight
For red is the color that will make me blue
In spite of you, it's true
Yes it is, it's true
Yes it is

I could be happy with you by my side
If I could forget her, but it's my pride
Yes it is, yes it is
Oh, yes it is, yeah

Please don't wear red tonight
This is what I said tonight
For red is the color that will make me blue
In spite of you, it's true
Yes it is, it's true
Yes it is, it's true",The-Beatles
/lyric/30957605/The+Beatles/I%27m+Down,I'm Down,"You tell lies thinking I can't see
You can't cry 'cause you're laughing at me
I'm down (I'm really down)
I'm down (Down on the ground)
I'm down (I'm really down)
How can you laugh when you know I'm down
(How can you laugh) When you know I'm down

Man buys ring woman throws it away
Same old thing happens everyday
I'm down (I'm really down)
I'm down (Down on the ground)
I'm down (I'm really down)
How can you laugh when you know I'm down
(How can you laugh) When you know I'm down

We're all alone and there's nobody else
You still moan, ""Keep your hands to yourself!""
I'm down (I'm really down)
Oh baby, I'm down (Down on the ground)
I'm down (I'm really down)
How can you laugh when you know I'm down
(How can you laugh) When you know I'm down, wow
Baby I'm down

Oh baby, you know I'm down (I'm really down)
Oh yes, I'm down (I'm really down)
I'm down on the ground (I'm really down)
Ah, Down (I'm really down)
Oh baby, I'm upside down, a yeah, yeah, yeah, yeah, yeah
I'm down (I'm really down)
Oh baby, I'm down (I'm really down)
I'm feeling upside down (I'm really down)
Oh, I'm down (I'm really down)
Baby, I'm down, yeah
Oh baby, I'm down, yeah
Baby I'm down (I'm really down)
Well, baby I'm down (I'm really down)
Well, baby, baby, baby (I'm really down)
Oh baby, I'm down
I'm down, down, down",The-Beatles
/lyric/30957601/The+Beatles/Rain,Rain,"If the rain comes
They run and hide their heads
They might as well be dead
If the rain comes
If the rain comes

When the sun shines
They slip into the shade
And sip their lemonade
When the sun shines
When the sun shines

Rain, I don't mind
Shine, the weather's fine

I can show you
That when it starts to rain
Everything's the same
I can show you
I can show you

Rain, I don't mind
Shine, the weather's fine

Can you hear me
That when it rains and shines
It's just a state of mind
Can you hear me
Can you hear me",The-Beatles
/lyric/30957597/The+Beatles/Revolution,Revolution,"You say you want a revolution
Well, you know
We all want to change the world
You tell me that it's evolution
Well, you know
We all want to change the world

But when you talk about destruction
Don't you know that you can count me out
Don't you know it's gonna be 
All right, all right, all right

You say you got a real solution
Well, you know
We'd all love to see the plan
You ask me for a contribution
Well, you know
We're doing what we can

But if you want money for people with minds that hate
All I can tell is brother you have to wait
Don't you know it's gonna be 
All right, all right, all right

You say you'll change the constitution
Well, you know
We all want to change your head
You tell me it's the institution
Well, you know
You better free you mind instead

But if you go carrying pictures of chairman Mao
You ain't going to make it with anyone anyhow
Don't you know it's gonna be 
All right, all right, all right
All right, all right, all right
All right, all right, all right
All right, all right",The-Beatles
/lyric/30957596/The+Beatles/Only+a+Northern+Song,Only a Northern Song,"If you're listening to this song
You may think the chords are going wrong
But they're not;
He just wrote it like that.
It doesn't really matter what chords I play
What words I say or time of day it is
As it's only a Northern song
It doesn't really matter what clothes I wear
Or how I fare or if my hair is brown
When it's only a Northern song.
When you're listening late at night
You may think the band are not quite right
But they are, they just play it like that
It doesn't really matter what chords I play
What words I say or time of day it is
As it's only a Northern song.
It doesn't really matter what clothes I wear
Or how I fare or if my hair is brown
When it's only a Northern song.
If you think the harmony
Is a little dark and out of key
You're correct, there's nobody there.
It doesn't really matter what chords I play
What words I say or time of day it is
And I told you there's no one there.",The-Beatles
/lyric/30957595/The+Beatles/All+Together+Now,All Together Now,"One, two, three, four
Can I have a little more?
Five, six, seven, eight, nine, ten
I love you

A B C D
Can I bring my friend to tea?
E F G H I J
I love you

Bom bom bom bompa bom
Sail the ship, bompa bom
Chop the tree, bompa bom
Skip the rope, bompa bom
Look at me

All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now

Black, white, green, red
Can I take my friend to bed?
Pink, brown, yellow, orange, and blue
I love you

All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now

Bom bom bom bompa bom
Sail the ship, bompa bom
Chop the tree, bompa bom
Skip the rope, bompa bom
Look at me

All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now
All together now",The-Beatles
/lyric/30957594/The+Beatles/Hey+Bulldog,Hey Bulldog,"Sheepdog
Standing in the rain,
Bullfrog
Doing it again
Some think that happiness is measured out in years
You don't know what it's like to listen to your fears

Child-like
No one understands,
Jack knife
In your sweaty hands,
Some think that happiness is measured out in miles
What makes you think you're something special when you smile

You can talk to me, if you're lonely you can talk to me
Big man
Walking in the park
Whigwam
Frightened of the dark
Some think that happiness is measured out in you
You think you know me but you haven't got a clue

You can talk to me, if you're lonely you can talk to me",The-Beatles
/lyric/30957593/The+Beatles/It%27s+All+Too+Much,It's All Too Much,"To Jorma

It's all too much
It's all too much

When I look into your eyes, your love is there for me
And the more I go inside, the more there is to see

It's all too much for me to take
The love that's shining all around you
Everywhere, it's what you make
For us to take, it's all too much

Floating down the stream of time, of life to life with me
Makes no difference where you are or where you'd like to be

It's all too much for me to take
The love that's shining all around here
All the world's a birthday cake
So take a piece but not too much

Set me on a silver sun, for I know that I'm free
Show me that I'm everywhere, and get me home for tea

It's all to much for me to see
A love that's shining all around here
The more I am, the less I know
And what I do is all too much

It's all too much for me to take
The love that's shining all around you
Everywhere, it's what you make
For us to take, it's all too much

It's too much (ah)
It's too much

With your long blond hair and your eyes of blue
With your long blond hair and your eyes of blue

You're too much, ah
We all get too much

Too much, too much, too much
Too much, too much, too much
Too much, too much, too much
Too much, too much, too much
Too much, too much, too much
Too much, too much, too much
Too much, too much, too much
Too much, too much, too much
Too much
Too much

Too much, too much, too much, too much, too much
Too much, too much, too much, too much, too much
Too much, too much, too much, too much, too much
Too much, too much, too much, too much, too much
Too much, too much",The-Beatles
/lyric/30957589/The+Beatles/You+Know+My+Name+%28Look+Up+the+Number%29,You Know My Name (Look Up the Number),"You know my name
Look up the number
You know my name
Look up the number
You, you know, you know my name
You, you know, you know my name

Good evening and welcome to Slaggers
Featuring Denis O'Bell
Come on Ringo, let's hear it for Denis

Good evening
You know my name
Look, look, look up the number
You know my name
That's right, look up the number
You, you know, you know my name
You, you know, you know my name
You know my name, ba ba ba ba ba ba ba ba ba
Look up the number
You know my name
That's right, look up the number
Oh, you know, you know, you know my name
You know, you know, you know my name, huh huh huh huh
You know my name, ba ba ba pum
Look up the number
You know my name
Look up the number
You, you know, you know my name, baby
You, you know, you know my name
You know, you know my name
You know, you know my name, go on Denis
Let's hear it for Denis O'Bell

You know my name
You know, you know my name
You know, you know my name
Prrr, you know my name and the number
You know my name and the number 
You know, you know my name, look up the number
You know my number three, you know my number two
You know my number three, you know my number four
Oh, you know my name, you know number too
You know my name, you know my number, what's up with you?
You know my name, that's right?",The-Beatles
/lyric/30513048/The+Beatles/Ain%27t+She+Sweet,Ain't She Sweet,"Oh, ain't she sweet?
Well, see her walking down that street
Yes, I ask you very confidentially
Ain't she sweet?

Oh, ain't she nice?
Well, look her over once or twice
Yes, I ask you very confidentially
Ain't she nice?

Just cast an eye
In her direction
Oh me oh my
Ain't that perfection?

Oh, I repeat
Well, don't you think that's kind of neat?
Yes, I ask you very confidentially
Ain't she sweet?

Oh, ain't she sweet?
Well, see her walking down that street
Well, I ask you very confidentially
Ain't she sweet?

Oh, ain't that nice?
Well, look it over once or twice
Yes, I ask you very confidentially
Ain't she nice?

Just cast an eye
In her direction
Oh me oh my
Ain't that perfection?

Oh, I repeat
Well, don't you think that's kind of neat?
Yes, I ask you very confidentially
Ain't she sweet?

Oh, ain't she sweet?
Well, see her walking down that street
Well, I ask you very confidentially
Ain't she sweet?
Well, I ask you very confidentially
Ain't she sweet?",The-Beatles
/lyric/30513044/The+Beatles/If+You+Love+Me%2C+Baby,"If You Love Me, Baby","If you leave me, baby
I don't know what I'd do
I guess I would die, sweetheart
If I don't get a kiss from you

Take out some insurance on me, baby
Take out some insurance on me, baby
Well, if you ever, ever say goodbye
I'm gonna go right home and die

Oh, if you want me, baby
You've gotta come to me
Mm, I'm just like a stump in a field
You just can't move me

Take out some insurance on me, baby
Ooh, some insurance on me, baby
Well, if you ever, ever say goodbye
I'm gonna go right home and die

Well, if you want me, baby
Mm, you've gotta come to me
I'm just like a stump in a field
You just can't move me

Take out some insurance on me, baby
Mm, some insurance on me, baby
Well, if you ever, ever say goodbye
I'm gonna go right home and die

Well, if you leave me, baby
I don't know what I'd do
I guess I would die, sweetheart
If I don't get a kiss from you

Take out some insurance on me, baby
Woo, some God-damned insurance on me, baby
If you ever, ever say goodbye
I'm gonna go right home and die",The-Beatles
/lyric/30513042/The+Beatles/Nobody%27s+Child,Nobody's Child,"As I was slowly passing 
An orphan's home one day, 
I stopped for just a little while 
To watch the children play. 
Alone a boy was standing 
And when I asked him why, 
He turned with eyes that could not see 
And he began to cry. 

I'm nobody's child, 
I'm nobody's child. 
Just like the flowers 
I'm growing wild. 
I got no mummy's kisses 
I got no daddy's smile. 
Nobody wants me, 
I'm nobody's child. 

No mummy's arms to hold me 
Or sue me when I cry, 
'Cause sometimes I feel so lonesome 
I wish that I could die. 
I'll walk the streets of heaven 
Where all blinds can see. 

And just like for the other kids 
It will be a home for me. 

I'm nobody's child, 
I'm nobody's child. 
Just like the flowers 
I'm growing wild. 
I got no mummy's kisses 
I got no daddy's smile. 
Nobody wants me, 
I'm nobody's child.",The-Beatles
/lyric/30513041/The+Beatles/Ready+Teddy,Ready Teddy,"Ready - set - go man go
I got a gal that I love so

I'm ready - ready ready Teddy
I'm ready - ready ready Teddy
I'm ready - ready ready Teddy
I'm ready ready ready to rock 'n' roll

Goin' down to the corner, pick up my sweetie pie
She's my rock 'n' roll baby, she's the apple of my eye (chorus)

Well, the flat top cats and the dungaree dolls
Are headed for the gym to the sock hop ball
The joint is really jumpin', the cats are goin' wild
The music really sends me, I dig that crazy style (chorus)

Gonna kick off my shoes, roll up my faded jeans
Grab my rock 'n' roll baby, pour on the steam
I shuffle to the left, I shuffle to the right
Gonna rock 'n' roll 'til the early early night",The-Beatles
/lyric/30513040/The+Beatles/Sweet+Georgia+Brown,Sweet Georgia Brown,"Well let me tell you well no chick made 
Could be the same 
As Sweet Georgia Brown. 
Crazy feet that dance so neat 
Has sweet Georgia Brown. 
Fella's sigh, and even cry 
For sweet Georgia Brown. 
I tell you just why 
You know I don't lie. 

It's been said 
She knocks them dead 
In any old town. 
Since she came right 
It's a shame 
How she brings them down. 
In Liverpool she even dare 
To critize the Beatles' hair. 
With their whole fanclub 
Standing there 
I mean sweet Georgia Brown. 

I say this group is absolutely marvellous with the piano, don't you 
Think so. Not too commercial, boys, not too commercial! 

When it comes to music 
Sweet Georgia is known to mind, 
Don't buy clothes at fashion shows 
But she still looks fine 
Snap chicks cry, 
They want to die 
When Georgie does the twist 
I never would try 
To tell you just why. 
Use your imagination 
There's a DJ crazy for her 
Living in out home town 
Since she came it's a shame 
She turns him down 
Records that she can get 
Are records, they ain't sent him yet 
Carolina may have Dina, 
But that don't have Georgia Brown. 

Oh that sweet Georgia, 
Yeah yeah yeah I mean Brown, oh oh oh. 
Sweet Georgia Brown.",The-Beatles
/lyric/30513035/The+Beatles/Kansas+City,Kansas City,"Ah, Kansas City 
Gonna get my baby back home 
Yeah, yeah 
I'm goin' to Kansas city 
Gonna get my baby back home 
Yeah, yeah 
Well, it's a long, long, time 
Since my baby's been gone 

Ah, Kansas City 
Gonna get my baby on time 
Yeah, yeah 
I'm goin' to Kansas City 
Gonna get my baby one time 
Yeah, yeah 
It's just a one, two, three, four 
Five, six, seven, eight, nine, wa-hoo 

Hey, hey, hey, hey
(Hey, hey, hey, hey)
Hey, baby (hey, baby)
Ooh, now, girl
(Yeah, girl)
I said you're no clown
(No clown)
Now, now, now, now
Tell me, baby 
What's been wrong with you 

Hey, hey, hey, hey
(Hey, hey, hey, hey)
Hey, now, baby (hey, baby)
Ooh, now, girl
(Yeah, girl)
I said you're no clown
(No clown)
Now, now, now, now
Tell me, baby 
What's been wrong with you 

Well, I'll say bye
(Bye bye, bye bye, bye bye)
Bye, bye, baby, bye, bye 
(Bye bye, bye bye, bye bye)
Ooh, so long
(So long, so long, so long)
Bye, bye, baby, I'm gone
(Bye bye, bye bye, bye bye)
Yeah, I said 
Bye, bye, baby 
Bye, bye, bye, bye, bye now, bye
(Bye bye, bye bye, bye bye)
Bye, bye, baby, bye, bye 
(Bye bye, bye bye, bye bye)
Ooh, so long
(So long, so long, so long)
Bye, bye, baby, I'm gone
(Bye bye, bye bye, bye bye)",The-Beatles
/lyric/30513031/The+Beatles/Baby+It%27s+You,Baby It's You,"Sha-la-la-la-la-la-la
Sha-la-la-la-la-la-la
Sha-la-la-la-la-la-la
Sha-la-la-la-la

It's not the way you smile that touched my heart
(Sha-la-la-la-la)
It's not the way you kiss that tears my apart

But, oh, many many many nights go by
I sit alone at home and cry over you
What can I do, can't help myself
'Cause, baby, it's you (sha-la-la-la-la-la-la)
Baby, it's you (sha-la-la-la-la-la-la)
(Sha-la-la-la-la)

You should hear what they say about you (cheat, cheat)
(Sha-la-la-la-la)
They say, they say you never never ever been true (cheat, cheat)

Wo ho, it doesn't matter what they say
I know I'm gonna love you any old way
What can I do, then it's true
Don't want nobody, nobody
'Cause, baby, it's you (sha-la-la-la-la-la-la)
Baby, it's you (sha-la-la-la-la-la-la)

Wo ho, it doesn't matter what they say
I know I'm gonna love you any old way
What can I do, then it's true
Don't want nobody, nobody
'Cause, baby, it's you (sha-la-la-la-la-la-la)
Baby, it's you (sha-la-la-la-la-la-la)
Don't leave me all alone (sha-la-la-la-la-la-la)
Come on home (sha-la-la-la-la-la-la)",The-Beatles
/lyric/30513030/The+Beatles/Do+You+Want+To+Know+a+Secret,Do You Want To Know a Secret,"You'll never know how much I really love you
You'll never know how much I really care

Listen, do you want to know a secret?
Do you promise not to tell?
Whoa-oh-oh, closer
Let me whisper in your ear
Say the words you long to hear
I'm in love with you, ooh

Listen (doo da do), do you want to know a secret? (doo da do)
Do you promise not to tell? (doo da do)
Whoa-oh-oh, closer (doo da do)
Let me whisper in your ear (doo da do)
Say the words you long to hear
I'm in love with you, ooh

I've known a secret for a week or two
Nobody knows, just we two

Listen (doo da do), do you want to know a secret? (doo da do)
Do you promise not to tell? (doo da do)
Whoa-oh-oh, closer (doo da do)
Let me whisper in your ear (doo da do)
Say the words you long to hear
I'm in love with you, ooh, ooh, ooh",The-Beatles
/lyric/30957705/The+Beatles/Misery,Misery,"The world is treating me bad, misery
I'm the kind of guy
Who never used to cry
The world is treatin' me bad, misery

I've lost her now for sure
I won't see her no more
It's gonna be a drag, misery

I'll remember all the little things we've done
Can't she see she'll always be the only one, only one

Send her back to me
'Cause everyone can see
Without her I will be in misery

I'll remember all the little things we've done
She'll remember and she'll miss her only one, lonely one

Send her back to me
'Cause everyone can see
Without her I will be in misery (oh oh oh)
In misery (ooh ooh ooh)
My misery (la la la la la la)",The-Beatles
/lyric/30957704/The+Beatles/Anna+%28Go+to+Him%29,Anna (Go to Him),"Anna,
You come and ask me, girl,
To set you free, girl,
You say he loves you more than me,
So I will set you free,
Go with him.
Go with him.

Anna,
Girl, before you go now,
I want you to know, now,
That I still love you so,
But if he loves you mo',
Go with him.

All of my life,
I've been searchin' for a girl
To love me like I love you.
Oh, now, but every girl I've ever had,
Breaks my heart and leaves me sad.
What am I, what am I supposed to do.

Anna,
Just one more thing, girl.
You give back your ring to me, and I will set you free,
Go with him.

Anna,
Girl, before you go now,
I want you to know, now,
That I still love you so,
But if he loves you mo',
Go with him.

All of my life,
I've been searchin' for a girl
To love me like I love you.
Oh, now, but every girl I've ever had,
Breaks my heart and leaves me sad.
What am I, what am I supposed to do.",The-Beatles
/lyric/30957703/The+Beatles/Chains,Chains,"Chains
My baby's got me locked up in chains
And they ain't the kind
That you can see
Whoa, these chains of love
Got a hold on me, yeah

Chains
Well, I can't break away from these chains
Can't run around 
'Cause I'm not free
Whoa, these chains of love won't let me be, yeah

I want to tell you, pretty baby
I think you're fine
I'd like to love you
But Darling, I'm imprisoned by these

Chains
My baby's got me locked up in chains
And they ain't the kind
That you can see
Whoa, it's chains of love got a hold on me, yeah

Please believe me when I tell you
Your lips are sweet
I'd like to kiss them 
But I can't break away from all of these

Chains
My baby's got me locked up in chains
And they ain't the kind 
That you can see
Whoa, these chains of love got a hold on me, yeah

Chains
Chains of love
Chains of love
Chains of love",The-Beatles
